repo,username,type,name,timestamp,additions,deletions,total,message,userURL,repoURL
balanced-docs,bninja,1,bninja,2013-04-30T18:52:03Z,424,588,1012,building api,https://github.com/bninja,https://github.com/balanced/balanced-docs
active_merchant,External,-1,John Duff,2012-02-06T15:25:47Z,44,6,50,"Merge pull request #261 from jduff/fix_optimal_payments_state_tag

Optimal Payments: submit region instead of state when billing address is not CA or US",https://github.com/jduff,https://github.com/balanced/active_merchant
active_merchant,External,-1,Nathaniel Talbott,2012-04-10T15:06:49Z,50,0,50,Update docs with latest changes.,https://github.com/ntalbott,https://github.com/balanced/active_merchant
active_merchant,External,-1,Neeraj Singh,2012-06-25T06:41:54Z,26,24,50,"Authorize.Net gateway: Improve #refund docs

Added a note that makes it clear you can pass just the last four of the
credit card number in order to initiate a refund.

Closes #389",https://github.com/ntalbott,https://github.com/balanced/active_merchant
balanced-php,External,-1,MDrollette,2013-03-20T19:15:22Z,25,25,50,fix typos,https://github.com/MDrollette,https://github.com/balanced/balanced-php
hubot,External,-1,Diwank Singh Tomer,2013-03-24T08:13:16Z,49,1,50,"Extended robot.brain to act as a general-purpose key-value store.

Additions:
 - robot.brain.set
   For storing arbitrary key, value pairs under a private namespace to avoid collisions.
 - robot.brain.ger
   For getting from store by key.

Signed-off-by: Diwank Singh Tomer <diwank.singh@gmail.com>",https://github.com/creatorrr,https://github.com/balanced/hubot
balanced-docs,bninja,1,bninja,2013-05-01T05:57:53Z,627,102,729,api scenario plumbing done,https://github.com/bninja,https://github.com/balanced/balanced-docs
balanced-docs,mjallday,1,Marshall Jones,2013-05-01T14:51:37Z,1050,689,1739,Merge remote-tracking branch 'origin/datacular' into customers,https://github.com/mjallday,https://github.com/balanced/balanced-docs
balanced-docs,mjallday,1,Marshall Jones,2013-05-01T14:52:08Z,1,1,2,exlude in wrong place,https://github.com/mjallday,https://github.com/balanced/balanced-docs
hubot,tombell,1,Tom Bell,2013-05-01T14:55:03Z,12,3,15,"Merge pull request #491 from brntbeer/copy-script-file-permission

Copy script file permission",https://github.com/tombell,https://github.com/balanced/hubot
hubot,tombell,1,Tom Bell,2013-05-01T14:55:49Z,3,2,5,"Merge pull request #489 from shiwano/fix-respond-method

Fix robot.respond bug which is occurred by unescaped robot.name",https://github.com/tombell,https://github.com/balanced/hubot
hubot,tombell,1,Tom Bell,2013-05-01T14:56:28Z,5,5,10,"Revert ""httpd.coffee - register routes with robot.name""

This reverts commit 0fbcf742c4d97d1c1071144446d2d03efb0b9baf.",https://github.com/tombell,https://github.com/balanced/hubot
balanced.github.com,jkwade,1,Jareau Wade,2013-05-01T15:14:06Z,96,0,96,Create 2013-05-01-why-i-made-my-payments-startup-an-open-company,https://github.com/jkwade,https://github.com/balanced/balanced.github.com
balanced.github.com,jkwade,1,Jareau Wade,2013-05-01T15:16:04Z,0,0,0,added .md to filename,https://github.com/jkwade,https://github.com/balanced/balanced.github.com
balanced.github.com,jkwade,1,Jareau Wade,2013-05-01T15:16:55Z,1,1,2,Update 2013-05-01-why-i-made-my-payments-startup-an-open-company.md,https://github.com/jkwade,https://github.com/balanced/balanced.github.com
balanced-docs,mjallday,1,Marshall Jones,2013-05-01T15:50:44Z,1,1,2,"Merge pull request #69 from davidfischer/typo-fix

Fixed a typo",https://github.com/mjallday,https://github.com/balanced/balanced-docs
balanced-docs,mjallday,1,Marshall Jones,2013-05-01T15:53:51Z,1,1,2,backfill typo fix,https://github.com/mjallday,https://github.com/balanced/balanced-docs
balanced-dashboard,mjallday,1,Marshall Jones,2013-05-01T16:00:47Z,1,1,2,"Merge pull request #79 from whit537/patch-1

fix filename in README",https://github.com/mjallday,https://github.com/balanced/balanced-dashboard
balanced-docs,mjallday,1,Marshall Jones,2013-05-01T16:42:46Z,1,1,2,fix,https://github.com/mjallday,https://github.com/balanced/balanced-docs
balanced-docs,bninja,1,bninja,2013-05-01T17:17:47Z,248,238,486,closer,https://github.com/bninja,https://github.com/balanced/balanced-docs
balanced-api,mjallday,1,Marshall Jones,2013-05-01T17:27:22Z,39,674,713,remove,https://github.com/mjallday,https://github.com/balanced/balanced-api
balanced-api,mjallday,1,Marshall Jones,2013-05-01T17:55:16Z,641,37,678,"(first|last)_name -> name, facebook|twitter ids, ssn_last_4 -> ssn_last4",https://github.com/mjallday,https://github.com/balanced/balanced-api
balanced-dashboard,mjallday,1,Marshall Jones,2013-05-01T18:06:07Z,5,0,5,"cross domain hack, will fix #72 once relevant change is deployed for old dashboard",https://github.com/mjallday,https://github.com/balanced/balanced-dashboard
balanced-dashboard,mjallday,1,Marshall Jones,2013-05-01T18:06:25Z,1,1,2,Merge remote-tracking branch 'origin',https://github.com/mjallday,https://github.com/balanced/balanced-dashboard
balanced-dashboard,mjallday,1,Marshall Jones,2013-05-01T18:06:35Z,6,1,7,Merge branch 'master' into visuals,https://github.com/mjallday,https://github.com/balanced/balanced-dashboard
balanced-docs,bninja,1,bninja,2013-05-01T18:22:25Z,70,51,121,o god,https://github.com/bninja,https://github.com/balanced/balanced-docs
balanced-docs,bninja,1,bninja,2013-05-01T18:38:12Z,53,204,257,readme,https://github.com/bninja,https://github.com/balanced/balanced-docs
balanced-docs,bninja,1,bninja,2013-05-01T18:39:50Z,26,30,56,readme,https://github.com/bninja,https://github.com/balanced/balanced-docs
balanced-docs,bninja,1,bninja,2013-05-01T18:48:15Z,6,9,15,tweaks,https://github.com/bninja,https://github.com/balanced/balanced-docs
balanced-dashboard,kleinsch,1,Nick Kleinschmidt,2013-05-07T02:03:29Z,48,2,50,Add holds and refunds as transaction types,https://github.com/kleinsch,https://github.com/balanced/balanced-dashboard
balanced-dashboard,kleinsch,1,Nick Kleinschmidt,2013-05-22T19:28:47Z,32,18,50,Move auth URI stuff into AJAX adapter,https://github.com/kleinsch,https://github.com/balanced/balanced-dashboard
hubot,tombell,1,Tom Bell,2013-05-01T22:05:23Z,1,1,2,Correct variable for version,https://github.com/tombell,https://github.com/balanced/hubot
balanced.github.com,kleinsch,1,Nick Kleinschmidt,2013-05-30T00:53:49Z,39,11,50,"Clean up TODOs, add views diagram",https://github.com/kleinsch,https://github.com/balanced/balanced.github.com
balanced-docs,bninja,1,bninja,2013-05-01T23:37:31Z,190,122,312,plz be done,https://github.com/bninja,https://github.com/balanced/balanced-docs
balanced-docs,bninja,1,bninja,2013-05-01T23:40:31Z,3,0,3,rm caches,https://github.com/bninja,https://github.com/balanced/balanced-docs
balanced-java,matthewfl,1,Matthew Francis-Landau,2013-07-02T20:30:40Z,25,25,50,indent2,https://github.com/matthewfl,https://github.com/balanced/balanced-java
balanced-docs,bninja,1,bninja,2013-05-02T07:20:51Z,178,102,280,updates,https://github.com/bninja,https://github.com/balanced/balanced-docs
balanced-docs,bninja,1,bninja,2013-05-02T07:22:51Z,1,38,39,update,https://github.com/bninja,https://github.com/balanced/balanced-docs
balanced-docs,bninja,1,bninja,2013-05-02T07:26:23Z,8,3,11,update,https://github.com/bninja,https://github.com/balanced/balanced-docs
balanced-docs,bninja,1,bninja,2013-05-02T07:27:03Z,2,2,4,update,https://github.com/bninja,https://github.com/balanced/balanced-docs
balanced-python,matthewfl,1,Matthew Francis-Landau,2013-07-17T22:33:13Z,48,2,50,"Merge pull request #52 from balanced/reversals

adding reversals",https://github.com/matthewfl,https://github.com/balanced/balanced-python
balanced-dashboard,victorlin,1,Victor Lin,2013-07-25T07:38:55Z,25,25,50,Formating,https://github.com/victorlin,https://github.com/balanced/balanced-dashboard
balanced-api,matthewfl,1,Matthew Francis-Landau,2013-07-25T18:59:45Z,25,25,50,changing all links on objects to be required but allowing then to be null if not required,https://github.com/matthewfl,https://github.com/balanced/balanced-api
balanced-dashboard,kleinsch,1,Nick Kleinschmidt,2013-09-06T00:52:07Z,4,46,50,Simplify analytics tracking to remove useless data points and improve stability,https://github.com/kleinsch,https://github.com/balanced/balanced-dashboard
balanced-dashboard,daliwali,1,Dali Zheng,2013-11-07T22:45:50Z,23,27,50,"pass tests, ignore holds for now",https://github.com/kleinsch,https://github.com/balanced/balanced-dashboard
balanced-docs,bninja,1,bninja,2013-05-02T19:02:37Z,9416,0,9416,data,https://github.com/bninja,https://github.com/balanced/balanced-docs
balanced-docs,bninja,1,bninja,2013-05-02T19:06:35Z,2,0,2,travisci,https://github.com/bninja,https://github.com/balanced/balanced-docs
balanced.github.com,matin,1,Matin Tamizi,2013-05-02T19:26:29Z,0,96,96,"remove this post from the blog, so it's not a repeast of the fastco article",https://github.com/matin,https://github.com/balanced/balanced.github.com
balanced-dashboard,mjallday,1,Marshall Jones,2013-05-02T21:41:50Z,1,1,2,updated icons file,https://github.com/mjallday,https://github.com/balanced/balanced-dashboard
balanced-dashboard,mjallday,1,Marshall Jones,2013-05-02T22:08:13Z,23,0,23,footer links to social stuff,https://github.com/mjallday,https://github.com/balanced/balanced-dashboard
balanced-dashboard,mjallday,1,Marshall Jones,2013-05-02T22:09:45Z,1,1,2,linkify the footer,https://github.com/mjallday,https://github.com/balanced/balanced-dashboard
active_merchant,External,-1,Nathaniel Talbott,2011-04-27T14:47:15Z,46,3,49,Add oldLiveMode to Auth.Net CIM.,https://github.com/ntalbott,https://github.com/balanced/active_merchant
balanced-dashboard,mjallday,1,Marshall Jones,2013-05-02T22:16:55Z,2,2,4,more links,https://github.com/mjallday,https://github.com/balanced/balanced-dashboard
balanced-dashboard,mjallday,1,Marshall Jones,2013-05-02T22:23:37Z,4,3,7,shifting sands,https://github.com/mjallday,https://github.com/balanced/balanced-dashboard
active_merchant,External,-1,Justin Jones,2012-06-07T06:55:32Z,47,2,49,"NAB Transact gateway: Add card descriptors

Allows passing card descriptors through to the gateway via metadata.
Works via passing :merchant_name and/or :merchant_location when running
a purchase. Only supports immediate purchases at this point.

Closes #373.",https://github.com/ntalbott,https://github.com/balanced/active_merchant
balanced-docs,jkwade,1,Jareau Wade,2013-05-03T06:45:37Z,1,1,2,s/you/your,https://github.com/jkwade,https://github.com/balanced/balanced-docs
balanced-docs,jkwade,1,Jareau Wade,2013-05-03T06:46:26Z,1,1,2,"rent my bike, not rent by bike",https://github.com/jkwade,https://github.com/balanced/balanced-docs
balanced-docs,mjallday,1,Marshall Jones,2013-05-03T17:04:00Z,10216,812,11028,Merge remote-tracking branch 'origin/datacular' into customers,https://github.com/mjallday,https://github.com/balanced/balanced-docs
balanced-api,mjallday,1,Marshall Jones,2013-05-03T17:45:41Z,700,691,1391,updated address to be key/value,https://github.com/mjallday,https://github.com/balanced/balanced-api
balanced-api,mjallday,1,Marshall Jones,2013-05-03T17:48:19Z,141,119,260,"better examples, email address is not unique",https://github.com/mjallday,https://github.com/balanced/balanced-api
balanced-api,mjallday,1,Marshall Jones,2013-05-03T17:51:46Z,167,107,274,add dob format into docs,https://github.com/mjallday,https://github.com/balanced/balanced-api
balanced-dashboard,kleinsch,1,Nick Kleinschmidt,2013-04-18T00:12:59Z,36,13,49,Merge remote-tracking branch 'upstream/master' into testing,https://github.com/kleinsch,https://github.com/balanced/balanced-dashboard
balanced-api,mjallday,1,Marshall Jones,2013-05-03T19:49:55Z,178,180,358,udpated with address spec,https://github.com/mjallday,https://github.com/balanced/balanced-api
balanced-docs,bninja,1,bninja,2013-05-03T20:16:34Z,37692,377,38069,site,https://github.com/bninja,https://github.com/balanced/balanced-docs
balanced-docs,bninja,1,bninja,2013-05-03T20:17:28Z,137,137,274,Merge branch 'datacular' of github.com:balanced/balanced-docs into datacular,https://github.com/bninja,https://github.com/balanced/balanced-docs
balanced-docs,bninja,1,bninja,2013-05-03T21:33:04Z,29,25,54,hackable,https://github.com/bninja,https://github.com/balanced/balanced-docs
balanced-api,mjallday,1,Marshall Jones,2013-05-03T21:54:15Z,125,125,250,"phone_number -> phone, email_address -> email",https://github.com/mjallday,https://github.com/balanced/balanced-api
balanced-api,mjallday,1,Marshall Jones,2013-05-03T22:42:07Z,119,113,232,"phone_number -> phone, email_address -> email",https://github.com/mjallday,https://github.com/balanced/balanced-api
balanced-api,mjallday,1,Marshall Jones,2013-05-03T22:45:19Z,106,106,212,correct the default,https://github.com/mjallday,https://github.com/balanced/balanced-api
balanced-api,mjallday,1,Marshall Jones,2013-05-03T23:05:08Z,157,149,306,"facebook|twitter_id remove id, sanitize ssn_last4",https://github.com/mjallday,https://github.com/balanced/balanced-api
www.balancedpayments.com,matthewfl,1,Matthew Francis-Landau,2013-07-25T01:02:57Z,24,25,49,tim's vantiv change,https://github.com/matthewfl,https://github.com/balanced/www.balancedpayments.com
balanced.github.com,matin,1,Matin Tamizi,2013-05-03T23:09:17Z,0,1,1,"Merge pull request #33 from shurcooL/patch-1

Removed meta viewport tag.",https://github.com/matin,https://github.com/balanced/balanced.github.com
balanced-api,mjallday,1,Marshall Jones,2013-05-03T23:13:25Z,114,106,220,fix bug with meta,https://github.com/mjallday,https://github.com/balanced/balanced-api
balanced.github.com,matin,1,Matin Tamizi,2013-05-03T23:14:34Z,5,0,5,add contributors,https://github.com/matin,https://github.com/balanced/balanced.github.com
balanced.github.com,matin,1,Matin Tamizi,2013-05-03T23:17:14Z,5,5,10,made usernames links,https://github.com/matin,https://github.com/balanced/balanced.github.com
balanced.github.com,matin,1,Matin Tamizi,2013-05-03T23:18:14Z,1,1,2,fix typo,https://github.com/matin,https://github.com/balanced/balanced.github.com
balanced-docs,bninja,1,bninja,2013-05-03T23:23:17Z,72,29,101,some tweaks,https://github.com/bninja,https://github.com/balanced/balanced-docs
balanced.github.com,matin,1,Matin Tamizi,2013-05-03T23:23:23Z,0,4,4,move contributors to CONTRIBUTORS.md,https://github.com/matin,https://github.com/balanced/balanced.github.com
balanced-docs,bninja,1,bninja,2013-05-03T23:43:27Z,2,0,2,igs,https://github.com/bninja,https://github.com/balanced/balanced-docs
balanced-api,mjallday,1,Marshall Jones,2013-05-03T23:44:40Z,129,103,232,boom pow DELETE,https://github.com/mjallday,https://github.com/balanced/balanced-api
balanced-api,mjallday,1,Marshall Jones,2013-05-03T23:46:35Z,105,103,208,describe when DELETE is valid,https://github.com/mjallday,https://github.com/balanced/balanced-api
balanced-docs,mjallday,1,Marshall Jones,2013-05-03T23:46:53Z,15,0,15,customers.delete,https://github.com/mjallday,https://github.com/balanced/balanced-docs
balanced-docs,mjallday,1,Marshall Jones,2013-05-03T23:49:03Z,2,2,4,oops,https://github.com/mjallday,https://github.com/balanced/balanced-docs
balanced-api,mjallday,1,Marshall Jones,2013-05-03T23:49:11Z,105,105,210,shuffle,https://github.com/mjallday,https://github.com/balanced/balanced-api
balanced-dashboard,mjallday,1,Marshall Jones,2013-05-03T23:59:34Z,2,2,4,"Merge pull request #87 from rloomba/fix-broken-help-link

changed url for help button to fix broken link",https://github.com/mjallday,https://github.com/balanced/balanced-dashboard
balanced-docs,mjallday,1,Marshall Jones,2013-05-04T01:01:47Z,0,0,0,Merge remote-tracking branch 'origin' into customers,https://github.com/mjallday,https://github.com/balanced/balanced-docs
balanced-api,mjallday,1,Marshall Jones,2013-05-04T01:02:47Z,1,1,2,Update customers.rst,https://github.com/mjallday,https://github.com/balanced/balanced-api
balanced-api,mjallday,1,Marshall Jones,2013-05-04T01:03:34Z,2,1,3,Update customers.rst,https://github.com/mjallday,https://github.com/balanced/balanced-api
balanced-docs,bninja,1,bninja,2013-05-04T01:03:54Z,7,11872,11879,rm gen + argparse for 2.6,https://github.com/bninja,https://github.com/balanced/balanced-docs
balanced-docs,mjallday,1,Marshall Jones,2013-05-04T01:12:46Z,1,0,1,spacing,https://github.com/mjallday,https://github.com/balanced/balanced-docs
balanced-api,mjallday,1,Marshall Jones,2013-05-04T01:13:53Z,109,104,213,"fix whitespace, better delete restrictions",https://github.com/mjallday,https://github.com/balanced/balanced-api
balanced-api,mjallday,1,Marshall Jones,2013-05-04T01:14:14Z,0,0,0,Merge remote-tracking branch 'origin/master',https://github.com/mjallday,https://github.com/balanced/balanced-api
balanced-docs,bninja,1,bninja,2013-05-04T01:15:20Z,19,19,38,2.6 compat,https://github.com/bninja,https://github.com/balanced/balanced-docs
balanced-docs,bninja,1,bninja,2013-05-04T01:24:47Z,7,4,11,super clean + 2.6 compat,https://github.com/bninja,https://github.com/balanced/balanced-docs
balanced-docs,mahmoudimus,1,Mahmoud Abdelkader,2013-05-04T01:56:41Z,39936,5417,45353,"Merge pull request #73 from balanced/datacular

datacular",https://github.com/mahmoudimus,https://github.com/balanced/balanced-docs
balanced-docs,mjallday,1,Marshall Jones,2013-05-04T01:57:39Z,25922,420,26342,Merge remote-tracking branch 'origin/master' into customers,https://github.com/mjallday,https://github.com/balanced/balanced-docs
balanced-docs,mjallday,1,Marshall Jones,2013-05-04T02:04:26Z,416,250,666,customers,https://github.com/mjallday,https://github.com/balanced/balanced-docs
balanced-docs,bninja,1,andrew,2013-05-04T06:21:02Z,8,0,8,"Merge pull request #48 from remear/ios-library

Added iOS to libraries list",https://github.com/bninja,https://github.com/balanced/balanced-docs
balanced-docs,bninja,1,andrew,2013-05-04T06:37:49Z,4,3,7,"Merge pull request #38 from jkwade/master

Added ACH debits pricing to pricing and fees section of overview",https://github.com/bninja,https://github.com/balanced/balanced-docs
balanced-docs,bninja,1,bninja,2013-05-04T07:25:08Z,72,17,89,override form requires,https://github.com/bninja,https://github.com/balanced/balanced-docs
balanced-docs,bninja,1,bninja,2013-05-04T07:25:22Z,4,3,7,Merge branch 'master' of github.com:balanced/balanced-docs,https://github.com/bninja,https://github.com/balanced/balanced-docs
balanced-docs,bninja,1,bninja,2013-05-04T07:29:42Z,1,0,1,here 2,https://github.com/bninja,https://github.com/balanced/balanced-docs
billy,victorlin,1,Victor Lin,2013-08-20T15:56:53Z,48,1,49,Add test for debit already created case of balanced processor,https://github.com/victorlin,https://github.com/balanced/billy
balanced-docs,bninja,1,bninja,2013-05-04T07:36:16Z,4,0,4,refund latency notes for ccards,https://github.com/bninja,https://github.com/balanced/balanced-docs
balanced-dashboard,External,-1,Mark Muskardin,2013-08-27T21:11:43Z,49,0,49,Specs for new Events page,https://github.com/fromthought2web,https://github.com/balanced/balanced-dashboard
balanced-dashboard,kleinsch,1,Nick Kleinschmidt,2013-09-06T20:35:41Z,10,39,49,Remove unused date formatting code,https://github.com/kleinsch,https://github.com/balanced/balanced-dashboard
balanced-api,mjallday,1,Marshall Jones,2013-05-06T17:18:48Z,194,124,318,"USA -> US, do not munge phone number, remove defaults from address",https://github.com/mjallday,https://github.com/balanced/balanced-api
balanced-docs,mjallday,1,Marshall Jones,2013-05-06T18:24:38Z,9,2,11,remove blank ID,https://github.com/mjallday,https://github.com/balanced/balanced-docs
balanced-api,mjallday,1,Marshall Jones,2013-05-06T18:49:15Z,113,120,233,remove default on address,https://github.com/mjallday,https://github.com/balanced/balanced-api
balanced-api,matin,1,Matin Tamizi,2013-05-06T19:38:10Z,1101,0,1101,"Merge pull request #305 from mjallday/master

Customers Resource",https://github.com/matin,https://github.com/balanced/balanced-api
billy,victorlin,1,Victor Lin,2013-09-07T08:45:43Z,43,6,49,Read maximum_retry from configuration file,https://github.com/victorlin,https://github.com/balanced/billy
balanced-dashboard,External,-1,Joey Stowe,2013-10-01T01:26:50Z,29,20,49,modify header dropdowns,https://github.com/kleinsch,https://github.com/balanced/balanced-dashboard
balanced-python,mjallday,1,Marshall Jones,2013-05-06T23:42:07Z,177,3,180,initial customer resource,https://github.com/mjallday,https://github.com/balanced/balanced-python
balanced-dashboard,mjallday,1,Marshall Jones,2013-05-07T01:19:37Z,1,1,2,merge,https://github.com/mjallday,https://github.com/balanced/balanced-dashboard
balanced-dashboard,mjallday,1,Marshall Jones,2013-05-07T01:21:24Z,760,17,777,"Merge pull request #66 from balanced/visuals

Visuals III: With a Vengance",https://github.com/mjallday,https://github.com/balanced/balanced-dashboard
balanced-dashboard,External,-1,zachgersh,2013-10-04T03:45:52Z,26,23,49,changes to make rollover nice,https://github.com/zachgersh,https://github.com/balanced/balanced-dashboard
balanced-node,matthewfl,1,Matthew Francis-Landau,2013-06-03T18:39:43Z,47,1,48,finishing up with the scenarios,https://github.com/matthewfl,https://github.com/balanced/balanced-node
balanced-dashboard,kleinsch,1,Nick Kleinschmidt,2013-07-23T23:51:56Z,38,10,48,Highlight amount fields on verification failure and show a different message after the last failure when confirming verifications,https://github.com/kleinsch,https://github.com/balanced/balanced-dashboard
balanced-dashboard,kleinsch,1,Nick Kleinschmidt,2013-08-21T18:17:30Z,46,2,48,"Add test for belongsTo fetching to determine type, fix type mapping for verifications",https://github.com/kleinsch,https://github.com/balanced/balanced-dashboard
balanced-dashboard,kleinsch,1,Nick Kleinschmidt,2013-08-22T15:40:52Z,29,19,48,Fix async errors in tests,https://github.com/kleinsch,https://github.com/balanced/balanced-dashboard
balanced-dashboard,External,-1,kody Peterson,2013-09-04T23:58:24Z,29,19,48,Removed Hack / Now Using Icon,https://github.com/headwebmonkey,https://github.com/balanced/balanced-dashboard
balanced-dashboard,kleinsch,1,Nick Kleinschmidt,2013-10-11T20:47:21Z,24,24,48,"jshint, jsbeautify",https://github.com/kleinsch,https://github.com/balanced/balanced-dashboard
balanced-dashboard,daliwali,1,Dali Zheng,2013-10-16T00:11:58Z,47,1,48,order page test scaffold,https://github.com/kleinsch,https://github.com/balanced/balanced-dashboard
www.balancedpayments.com,External,-1,Tarun Chaudhry,2013-11-06T21:00:46Z,39,9,48,payouts,https://github.com/tarunc,https://github.com/balanced/www.balancedpayments.com
hubot,External,-1,risk,2011-08-28T16:50:03Z,19,28,47,move mustache me into google-images to share imageMe(),https://github.com/technoweenie,https://github.com/balanced/hubot
hubot,External,-1,Arttu Tervo,2011-10-31T12:21:19Z,45,2,47,Flowdock adapter,https://github.com/arttu,https://github.com/balanced/hubot
balanced-php,mahmoudimus,1,Mahmoud Abdelkader,2013-05-07T09:00:03Z,8,0,8,add the init examples to the readme,https://github.com/mahmoudimus,https://github.com/balanced/balanced-php
hubot,tombell,1,Tom Bell,2013-05-07T11:54:12Z,5,6,11,"Merge pull request #496 from ronaldevers/master

fix mkdir problems with hubot --create",https://github.com/tombell,https://github.com/balanced/hubot
hubot,tombell,1,Tom Bell,2013-05-07T11:59:09Z,13,3,16,Bump versions and update CHANGELOG.md,https://github.com/tombell,https://github.com/balanced/hubot
active_merchant,External,-1,Alexander Zaytsev,2012-04-26T18:35:21Z,44,3,47,Introduced payment_routine method for better service_url handling,https://github.com/AlexanderZaytsev,https://github.com/balanced/active_merchant
active_merchant,External,-1,Nathaniel Talbott,2012-04-30T14:45:17Z,44,3,47,"Merge pull request #351 from AlexanderZaytsev/payment_routine_for_two_checkout

2checkout integration: Add support for single page payment routine [AlexanderZaytsev]",https://github.com/ntalbott,https://github.com/balanced/active_merchant
active_merchant,External,-1,John Duff,2012-06-29T16:54:26Z,27,20,47,"Litle: cleanup adapter a little bit, remot 'or' and set sane defaults",https://github.com/jduff,https://github.com/balanced/active_merchant
balanced-dashboard,kleinsch,1,Nick Kleinschmidt,2013-06-04T22:53:20Z,39,8,47,Update grunt-neuter to 0.5.0,https://github.com/kleinsch,https://github.com/balanced/balanced-dashboard
balanced-dashboard,kleinsch,1,Nick Kleinschmidt,2013-06-18T22:17:56Z,39,8,47,Fix belongsTo for null/undefined properties in embedded models,https://github.com/kleinsch,https://github.com/balanced/balanced-dashboard
balanced-python,cieplak,1,Patrick Cieplak,2013-07-17T22:11:19Z,46,1,47,"Merge pull request #51 from balanced/delete

BA and Card deletes",https://github.com/cieplak,https://github.com/balanced/balanced-python
billy,victorlin,1,Victor Lin,2013-09-12T08:34:04Z,46,1,47,Add tests for record listing,https://github.com/victorlin,https://github.com/balanced/billy
active_merchant,External,-1,Dennis Theisen,2011-04-25T17:44:19Z,32,14,46,DirecPay: Fix address to not include address2 twice in some cases and send company if available,https://github.com/Soleone,https://github.com/balanced/active_merchant
balanced-php,bninja,1,bninja,2013-05-07T18:42:13Z,381,23,404,initial customers,https://github.com/bninja,https://github.com/balanced/balanced-php
hubot,External,-1,Jonathan Rudenberg,2011-12-02T22:15:35Z,39,7,46,Add a catch-all listener,https://github.com/titanous,https://github.com/balanced/hubot
balanced-java,bninja,1,bninja,2013-05-07T20:27:47Z,371,3,374,customers resource,https://github.com/bninja,https://github.com/balanced/balanced-java
balanced-php,bninja,1,bninja,2013-05-07T20:42:35Z,26,9,35,customer debit->credit,https://github.com/bninja,https://github.com/balanced/balanced-php
fakeredis,External,-1,James Saryerwinnie,2011-12-07T05:18:59Z,38,8,46,"Remove attributes from unittests

It never actually worked as I wanted (being able
to run the unittests and integration tests separately)
so now you just have to specify which class you want to
run.  I've update the README with instructions on how
to run the test so this is clear.",https://github.com/jamesls,https://github.com/balanced/fakeredis
fakeredis,External,-1,pdc,2012-04-07T09:42:33Z,43,3,46,Add transaction shortcut method,https://github.com/pdc,https://github.com/balanced/fakeredis
balanced-docs,bninja,1,bninja,2013-05-07T22:27:43Z,12,10,22,fix lang-scenario cache,https://github.com/bninja,https://github.com/balanced/balanced-docs
balanced-docs,bninja,1,bninja,2013-05-07T22:27:56Z,391,261,652,Merge branch 'master' of github.com:balanced/balanced-docs,https://github.com/bninja,https://github.com/balanced/balanced-docs
hubot,External,-1,Josh Nichols,2012-05-13T20:58:00Z,20,26,46,"Improve help output by including robot name

Most help commands look like this:

  mustache me <url>   - Adds a mustache to the specified URL.

A new user to Hubot might know enough to ask him for 'help', but once
they get this, they would likely just type 'mustache me ...' without
addressing Hubot.

This would not work, since it uses 'respond', not hear, but you wouldn't
know that from this help, without reading the source.

help.coffee has even had support for replacing the 'Hubot' in the help with
running robot's name since 57f5f098d1414663f85f93af7f20f9cae1b90018.

This commit updates all the default scripts to include a 'hubot' prefix
when it makes sense.

In addition, it updates the formatting of the help:

 * only use one line (second line would be cut off)
 * don't pad - to match other help (sorting wouldn't guarantee them
   to be grouped together)",https://github.com/technicalpickles,https://github.com/balanced/hubot
balanced-ruby,External,-1,Brian Moseley,2012-08-14T19:49:08Z,44,2,46,remove Active Support-ism and add unit tests,https://github.com/bcm,https://github.com/balanced/balanced-ruby
hubot,External,-1,Ole Michaelis,2013-02-11T21:53:51Z,44,2,46,examples and fixed documentation for event system,https://github.com/nesQuick,https://github.com/balanced/hubot
balanced-docs,matthewfl,1,Matthew Francis-Landau,2013-07-09T22:11:30Z,24,22,46,someone can fix it later if they want,https://github.com/matthewfl,https://github.com/balanced/balanced-docs
balanced-dashboard,kleinsch,1,Nick Kleinschmidt,2013-07-17T22:34:23Z,0,46,46,Remove obsolete form view,https://github.com/kleinsch,https://github.com/balanced/balanced-dashboard
balanced-dashboard,victorlin,1,Victor Lin,2013-08-14T07:52:34Z,46,0,46,Add tests for date range pick for search,https://github.com/kleinsch,https://github.com/balanced/balanced-dashboard
billy,victorlin,1,Victor Lin,2013-08-18T10:56:00Z,44,2,46,Add started_at and scheduled_at fields to subscription and transaction model,https://github.com/victorlin,https://github.com/balanced/billy
hubot,tombell,1,Tom Bell,2013-05-08T16:18:02Z,1,0,1,"Merge pull request #497 from aaronj1335/parse-external-script-help

parse help for external scripts",https://github.com/tombell,https://github.com/balanced/hubot
balanced-dashboard,mjallday,1,Marshall Jones,2013-05-08T16:40:18Z,762,18,780,merge in master,https://github.com/mjallday,https://github.com/balanced/balanced-dashboard
balanced-dashboard,mjallday,1,Marshall Jones,2013-05-08T18:14:45Z,4438,21681,26119,merge,https://github.com/mjallday,https://github.com/balanced/balanced-dashboard
balanced-api,matthewfl,1,Matthew Francis-Landau,2013-08-27T21:31:46Z,46,0,46,listing the paths of the uri in the responses,https://github.com/matthewfl,https://github.com/balanced/balanced-api
balanced-dashboard,kleinsch,1,Nick Kleinschmidt,2013-08-30T23:40:37Z,0,46,46,Take out old tests that were checking what we were submitting since we have a better test now,https://github.com/kleinsch,https://github.com/balanced/balanced-dashboard
